name,price,url
Parés Baltà Ginesta Blanc 2022,"18,50 €",https://www.vinissimus.com/es/vino/pares-balta-ginesta-blanc/
Amontillado La Cigarrera,"18,90 €",https://www.vinissimus.com/es/vino/amontillado-la-cigarrera/
Convento Oreja Crianza 2019,"15,90 €",https://www.vinissimus.com/es/vino/convento-oreja-crianza/
Kimera Ancestral Rosado Garnatxa 2021,"16,50 €",https://www.vinissimus.com/es/vino/kimera-ancestral-rosado-garnatxa/
AT Roca Rosat Reserva 2021,"16,50 €",https://www.vinissimus.com/es/cava/at-roca-rosat-reserva/
Eixaders 2021,"16,50 €",https://www.vinissimus.com/es/vino/eixaders/
Jordi Miró Serendipity Late Harvest 2021,"14,50 €",https://www.vinissimus.com/es/vino/jordi-miro-serendipity-late-harvest/
Ariyanas Blanco Seco 2021,"16,25 €",https://www.vinissimus.com/es/vino/ariyanas-blanco-seco/
Naranjuez Prisa Mata 2015,"17,90 €",https://www.vinissimus.com/es/vino/naranjuez-prisa-mata/
Lustau San Emilio,"19,95 €",https://www.vinissimus.com/es/vino/lustau-san-emilio/
La Blanca 2021,"18,90 €",https://www.vinissimus.com/es/vino/la-blanca/
Alto de Inazares Monastrell 2020,"20,00 €",https://www.vinissimus.com/es/vino/alto-de-inazares-monastrell/
Viña Zorzal Cuatro del Cuatro 2020,"15,95 €",https://www.vinissimus.com/es/vino/vina-zorzal-cuatro-del-cuatro/
Jordi Miró Carignan 2019,"14,10 €",https://www.vinissimus.com/es/vino/jordi-miro-carignan/
Sopla Levante Pinomar 2019,"15,95 €",https://www.vinissimus.com/es/vino/sopla-levante-pinomar/
Gruñón 2017,"17,10 €",https://www.vinissimus.com/es/vino/grunon/
Raventós d'Alella Galàctica 2017,"14,40 €",https://www.vinissimus.com/es/vino/raventos-d-alella-galactica/
Viore Tinto 2021,"4,95 €",https://www.vinissimus.com/es/vino/viore-tinto/
Rojalet Negre Envellit (Bag in box 3L),"16,75 €",https://www.vinissimus.com/es/vino/rojalet-negre-envellit/
Binifadet Blanco 2021,"15,90 €",https://www.vinissimus.com/es/vino/binifadet-chardonnay/
Vicente Gandía Generación 1 2015,"17,90 €",https://www.vinissimus.com/es/vino/vicente-gandia-generacion-1/
Castro Ventosa Valtuille Vino de Villa 2020,"15,90 €",https://www.vinissimus.com/es/vino/valtuille-vino-de-villa/
Ses Nines Negre Selecció 07/9 2021,"15,90 €",https://www.vinissimus.com/es/vino/ses-nines-negre-seleccio-07-9/
La Graua Reserva BN 2013,"15,80 €",https://www.vinissimus.com/es/cava/la-graua-reserva-bn/
Ses Nines Blanc Selecció 07/9 2022,"15,60 €",https://www.vinissimus.com/es/vino/ses-nines-blanc-seleccio-07-9/
El Prohibido 2019,"13,50 €",https://www.vinissimus.com/es/vino/el-prohibido/
Conde de Haro Brut Reserva 2019,"15,50 €",https://www.vinissimus.com/es/cava/conde-de-haro-brut-vintage/
Gran Claustro Reserva Brut Nature 2017,"15,50 €",https://www.vinissimus.com/es/cava/gran-claustro-reserva-brut-nature/
Monje Tradicional 2021,"14,90 €",https://www.vinissimus.com/es/vino/monje-tradicional/
Lurton Cuesta de Oro 2021,"15,50 €",https://www.vinissimus.com/es/vino/lurton-cuesta-de-oro/
La Brecha 2018,"16,90 €",https://www.vinissimus.com/es/vino/la-brecha/
Tierra Savia Piu Ánfora Blanco 2019,"17,90 €",https://www.vinissimus.com/es/vino/tierra-savia-piu-anfora-blanco/
Serres Velles Macabeu 2018,"18,95 €",https://www.vinissimus.com/es/vino/serres-velles-macabeu/
Raimat Turons de la Pleta 2020,"17,90 €",https://www.vinissimus.com/es/vino/raimat-turons-de-la-pleta/
Murua VS 2019,"15,95 €",https://www.vinissimus.com/es/vino/murua-vs/
Vallformosa Blue Fin Brut Reserva 2019,"14,90 €",https://www.vinissimus.com/es/cava/vallformosa-blue-fin-brut-reserva/
Maior De Mendoza Sobre Lías 2021,"15,50 €",https://www.vinissimus.com/es/vino/maior-de-mendoza-sobre-lias/
Monte Real Tempranillo Blanco 2021,"14,90 €",https://www.vinissimus.com/es/vino/monte-real-tempranillo-blanco/
Fontedei Prado Negro 2015,"14,90 €",https://www.vinissimus.com/es/vino/fontedei-prado-negro/
Samsara Priorat 2019,"15,50 €",https://www.vinissimus.com/es/vino/samsara-priorat/
Akutain Crianza 2018,"14,90 €",https://www.vinissimus.com/es/vino/akutain-crianza/
Tajinaste Tinto Tradición 2021,"14,50 €",https://www.vinissimus.com/es/vino/tajinaste-tinto-tradicion/
AA Aus Orange 2021,"14,90 €",https://www.vinissimus.com/es/vino/aa-aus-orange/
Palacio Quemado Acilates 2016,"16,50 €",https://www.vinissimus.com/es/vino/palacio-quemado-acilates/
Bergonyó i Durall Llebrec 2019,"16,50 €",https://www.vinissimus.com/es/vino/bergonyo-i-durall-llebrec/
Mountain Blanco 2020,"14,80 €",https://www.vinissimus.com/es/vino/mountain-blanco/
Jané Ventura Brut Nature Gran Reserva 2017,"15,95 €",https://www.vinissimus.com/es/cava/jane-ventura-brut-nature-gran-reserva/
Can Axartell Blanco 2022,"14,75 €",https://www.vinissimus.com/es/vino/can-axartell-blanco/
Hacienda López de Haro Gran Reserva 2014,"18,65 €",https://www.vinissimus.com/es/vino/hacienda-lopez-de-haro-gran-reserva/
Tentenublo Tinto 2020,"14,50 €",https://www.vinissimus.com/es/vino/tentenublo-tinto/
Foresta Macabeu Ancestral 2020,"14,50 €",https://www.vinissimus.com/es/vino/vins-de-foresta-macabeu-ancestral/
Tentenublo Xérico 2019,"14,50 €",https://www.vinissimus.com/es/vino/tentenublo-xerico/
Villarei 2021,"14,50 €",https://www.vinissimus.com/es/vino/villarei/
Albet i Noya Efecte Brut Reserva 2020,"14,50 €",https://www.vinissimus.com/es/cava/albet-i-noya-efecte-brut-reserva/
El Rincón 2014,"14,50 €",https://www.vinissimus.com/es/vino/el-rincon/
Maria Casanovas Glaç Brut Nature Rosat,"14,50 €",https://www.vinissimus.com/es/cava/maria-casanovas-glac-brut-nature-rosat/
Oriol Artigas El Rall 2019,"14,50 €",https://www.vinissimus.com/es/vino/oriol-artigas-la-raspa/
Oriol Artigas SOS #4 Celler Pujol Cargol 2020,"14,40 €",https://www.vinissimus.com/es/vino/oriol-artigas-sos-4-celler-pujol-cargol/
Clunia Tempranillo 2016,"15,95 €",https://www.vinissimus.com/es/vino/clunia-tempranillo/
La Garnatxa Fosca del Priorat 2020,"14,25 €",https://www.vinissimus.com/es/vino/la-garnatxa-fosca-del-priorat/
Lagar Da Condesa Albariño 2021,"17,50 €",https://www.vinissimus.com/es/vino/lagar-da-condesa-albarino/
Can Bas d’Origen P3 Xarel·lo 2021,"17,00 €",https://www.vinissimus.com/es/vino/can-bas-dorigen-p3-xarel-lo/
Matsu El Recio 2021,"15,95 €",https://www.vinissimus.com/es/vino/matsu-el-recio/
Viatge al Priorat 2020,"14,10 €",https://www.vinissimus.com/es/vino/viatge-al-priorat/
Abadia de Poblet Rosat 2021,"17,90 €",https://www.vinissimus.com/es/vino/abadia-de-poblet-rosat/
Tajinaste Blanco Seco 2022,"13,95 €",https://www.vinissimus.com/es/vino/tajinaste-blanco-seco/
Raimat Lo Fred de Ponent,"13,95 €",https://www.vinissimus.com/es/cava/raimat-lo-fred-de-ponent/
Sabaté i Coca Mosset Brut Nature 2018,"15,40 €",https://www.vinissimus.com/es/cava/sabate-i-coca-mosset-brut-nature/
Campo Viejo Gran Reserva 2016,"13,95 €",https://www.vinissimus.com/es/vino/campo-viejo-gran-reserva/
Arrayán Syrah 2017,"13,95 €",https://www.vinissimus.com/es/vino/arrayan-syrah/
Laderas de Sedella 2018,"15,50 €",https://www.vinissimus.com/es/vino/laderas-de-sedella/
Lur 2014,"15,50 €",https://www.vinissimus.com/es/vino/lur/
Prados Colección Garnacha 2019,"13,95 €",https://www.vinissimus.com/es/vino/prados-coleccion-garnacha/
Guilera Brut Nature Gran Reserva 2013,"13,95 €",https://www.vinissimus.com/es/cava/guilera-brut-nature-gran-reserva/
Tajinaste Rosado 2022,"14,90 €",https://www.vinissimus.com/es/vino/tajinaste-rosado/
Las Moradas de San Martín La Sabina 2015,"15,25 €",https://www.vinissimus.com/es/vino/las-moradas-de-san-martin-la-sabina/
Azpilicueta Reserva 2018,"13,60 €",https://www.vinissimus.com/es/vino/azpilicueta-reserva/
Cantayano 2022,"13,60 €",https://www.vinissimus.com/es/vino/cantayano/
Castellum Augusti 2019,"14,30 €",https://www.vinissimus.com/es/vino/castellum-augusti/
Monte Odina Reserva 2016,"16,95 €",https://www.vinissimus.com/es/vino/monte-odina-reserva/
Mindoro 2021,"16,95 €",https://www.vinissimus.com/es/vino/mindoro/
Pago La Pavina 2019,"13,55 €",https://www.vinissimus.com/es/vino/pago-la-pavina/
Monje Bibiana Rosado 2020,"14,25 €",https://www.vinissimus.com/es/vino/monje-bibiana-rosado/
Aura Parcela Avutarda 2018,"15,90 €",https://www.vinissimus.com/es/vino/aura-avutarda/
Vall del Calàs 2021,"13,50 €",https://www.vinissimus.com/es/vino/vall-del-calas/
Balma Reserva Brut Nature 2016,"13,50 €",https://www.vinissimus.com/es/cava/balma-reserva-brut-nature/
Lar de Maía 5º Tinto 2020,"14,90 €",https://www.vinissimus.com/es/vino/lar-de-maia-5o-tinto/
El Coster de l'Alzina 2015,"26,95 €",https://www.vinissimus.com/es/vino/el-coster-de-l-alzina/
Naranjuez Rosa del Desierto 2019,"14,90 €",https://www.vinissimus.com/es/vino/naranjuez-rosa-del-desierto/
Amfitrió de l'Empordà 2020,"14,90 €",https://www.vinissimus.com/es/vino/amfitrio-de-l-emporda/
Can Blau 2020,"13,25 €",https://www.vinissimus.com/es/vino/can-blau/
Perelada Selección Especial Balduino y Fabiola 2017,"16,50 €",https://www.vinissimus.com/es/vino/seleccion-especial-balduino-y-fabiola/
Casa Ravella Blanco Fermentado en Barrica 2019,"15,50 €",https://www.vinissimus.com/es/vino/casa-ravella-blanco-crianza/
Mirlo Blanco 2022,"14,50 €",https://www.vinissimus.com/es/vino/mirlo-blanco/
Nadal Brut Nature Reserva 2016,"15,90 €",https://www.vinissimus.com/es/cava/nadal-brut-nature-reserva/
Viña Pomal Selección 500 2020,"11,95 €",https://www.vinissimus.com/es/vino/vina-pomal-seleccion-500/
Vi de Raig Negre (Bag in box 3L),"12,95 €",https://www.vinissimus.com/es/vino/vi-de-raig-negre/
Jordi Miró Naturalment Pansificat 2021,"14,50 €",https://www.vinissimus.com/es/vino/jordi-miro-naturalment-pansificat/
Red Bat 2021,"12,95 €",https://www.vinissimus.com/es/vino/red-bat/
Leiras Albariño 2022,"12,95 €",https://www.vinissimus.com/es/vino/leiras-albarino/
Suertes del Marqués 7 Fuentes 2020,"12,95 €",https://www.vinissimus.com/es/vino/suertes-del-marques-7-fuentes/
El Quiebro 2018,"12,95 €",https://www.vinissimus.com/es/vino/el-quiebro/
Vicente Gandía Ceremonia Reserva 2015,"12,90 €",https://www.vinissimus.com/es/vino/vicente-gandia-ceremonia-reserva/
Mart 2022,"12,95 €",https://www.vinissimus.com/es/vino/gramona-mart/
Menade Nosso 2022,"12,90 €",https://www.vinissimus.com/es/vino/menade-nosso/
Còsmic Les Fades del Granit 2021,"13,95 €",https://www.vinissimus.com/es/vino/cosmic-les-fades-del-granit/
Navaherreros Blanco de Bernabeleva 2021,"13,50 €",https://www.vinissimus.com/es/vino/navaherreros-blanco-de-bernabeleva/
Bhilar Plots Blanco 2021,"12,90 €",https://www.vinissimus.com/es/vino/bhilar-plots-blanco/
Godelia Mencía 2017,"12,85 €",https://www.vinissimus.com/es/vino/godelia-mencia/
"Enate Gewurtztraminer Dulce 2020 (0,5 L)","12,80 €",https://www.vinissimus.com/es/vino/enate-gewurtztraminer-dulce/
Finca Teira Blanco 2022,"12,80 €",https://www.vinissimus.com/es/vino/finca-teira-blanco/
Tempus 2019,"12,80 €",https://www.vinissimus.com/es/vino/tempus/
Fariña Crianza 2018,"12,80 €",https://www.vinissimus.com/es/vino/farina-crianza/
Miranius 2021,"12,75 €",https://www.vinissimus.com/es/vino/miranius/
Herència Altés Benufet 2022,"14,90 €",https://www.vinissimus.com/es/vino/herencia-altes-benufet/
J. Antonio Ponce La Casilla 2021,"13,95 €",https://www.vinissimus.com/es/vino/j-antonio-ponce-la-casilla/
Palacio de Lerma Crianza 2014,"11,95 €",https://www.vinissimus.com/es/vino/palacio-de-lerma-crianza/
Pedregosa Nur 2017,"15,90 €",https://www.vinissimus.com/es/vino/pedregosa-nur/
Torres Las Pisadas 2017,"13,50 €",https://www.vinissimus.com/es/vino/torres-las-pisadas/
Agnvs Crianza 2019,"13,90 €",https://www.vinissimus.com/es/vino/agnvs-crianza/
Moscatel Viejo La Cigarrera,"14,50 €",https://www.vinissimus.com/es/vino/moscatel-viejo-la-cigarrera/
Viña Santa Marina Viognier Vendimia Tardía 2022,"12,50 €",https://www.vinissimus.com/es/vino/vina-santa-marina-viognier-vendimia-tardia/
Palarea 2019,"12,50 €",https://www.vinissimus.com/es/vino/palarea/
Manzanilla en Rama La Gitana,"12,80 €",https://www.vinissimus.com/es/vino/manzanilla-en-rama-la-gitana/
Harenna 2020,"13,50 €",https://www.vinissimus.com/es/vino/harenna/
Heredad Candela Monastrell 2017,"15,40 €",https://www.vinissimus.com/es/vino/heredad-candela-monastrell/
La Ola del Melillero 2020,"13,50 €",https://www.vinissimus.com/es/vino/la-ola-del-melillero/
Rojalet Negre Jove (Bag in box 3L),"12,15 €",https://www.vinissimus.com/es/vino/rojalet-negre-jove/
Lar de Maía 8º Rosado 2022,"13,50 €",https://www.vinissimus.com/es/vino/lar-de-maia-8o-rosado/
Lustau Manzanilla Papirusa,"11,95 €",https://www.vinissimus.com/es/vino/lustau-manzanilla-papirusa/
Casas de Moya Diego 2022,"11,95 €",https://www.vinissimus.com/es/vino/casas-de-moya-diego/
Conca de Tremp Negre 2020,"13,85 €",https://www.vinissimus.com/es/vino/conca-de-tremp-negre/
Les Sorts Sycar 2020,"11,95 €",https://www.vinissimus.com/es/vino/les-sorts-sycar/
Negre Bàrbara Forés 2020,"11,95 €",https://www.vinissimus.com/es/vino/negre-barbara-fores/
Doll Diví Ull de Llebre Cab. Svg (Bag in box 3L),"11,95 €",https://www.vinissimus.com/es/vino/doll-divi-ull-de-llebre-cab-svg/
Algueira Mencía 2021,"11,95 €",https://www.vinissimus.com/es/vino/algueira-mencia/
La Bestia Roble 2020,"11,95 €",https://www.vinissimus.com/es/vino/la-bestia-roble/
Oinoz Crianza 2017,"11,95 €",https://www.vinissimus.com/es/vino/oinoz-crianza/
Bri del Celler de l'Era 2015,"11,95 €",https://www.vinissimus.com/es/vino/bri-del-celler-de-l-era/
Borsao Berola 2018,"11,95 €",https://www.vinissimus.com/es/vino/borsao-berola/
Los Cucos de la Alberquilla 2021,"11,95 €",https://www.vinissimus.com/es/vino/los-cucos-de-la-alberquilla/
Gregorio Martínez Finca Blanco 2017,"11,95 €",https://www.vinissimus.com/es/vino/gregorio-martinez-finca-blanco/
Conde Valdemar Reserva 2015,"13,50 €",https://www.vinissimus.com/es/vino/conde-valdemar-reserva/
Casal de Armán Tinto 2021,"12,80 €",https://www.vinissimus.com/es/vino/casal-de-arman-tinto/
Sangarida Godello 2022,"12,95 €",https://www.vinissimus.com/es/vino/sangarida-godello/
Raíces Graciano 2017,"14,90 €",https://www.vinissimus.com/es/vino/raices-graciano/
La Maldita Revolution 2019,"11,85 €",https://www.vinissimus.com/es/vino/la-maldita-revolution/
Viore Verdejo Sobre Lías 2021,"11,80 €",https://www.vinissimus.com/es/vino/viore-sobre-lias/
Olga Albariño 2021,"12,75 €",https://www.vinissimus.com/es/vino/olga-albarino/
Josep Foraster Criança 2019,"11,75 €",https://www.vinissimus.com/es/vino/josep-foraster-crianca/
Sincronia Blanc 2022,"11,75 €",https://www.vinissimus.com/es/vino/sincronia-blanc/
Enate Gewürztraminer 2022,"11,75 €",https://www.vinissimus.com/es/vino/enate-gewurztraminer/
Lavia 2017,"11,50 €",https://www.vinissimus.com/es/vino/lavia/
Coelus Reserva 2017,"11,95 €",https://www.vinissimus.com/es/vino/coelus-reserva/
Torremayor Reserva 2015,"12,90 €",https://www.vinissimus.com/es/vino/torremayor-reserva/
Obalo La Encina Crianza 2018,"11,50 €",https://www.vinissimus.com/es/vino/obalo-crianza/
Casa Agrícola Blanco 2022,"11,50 €",https://www.vinissimus.com/es/vino/casa-agricola-blanco/
Finca Vallejo Crianza 2019,"12,85 €",https://www.vinissimus.com/es/vino/finca-vallejo-crianza/
Celler Arrufí Negre (Bag in box 3L),"11,50 €",https://www.vinissimus.com/es/vino/celler-arrufi-negre-bag-in-box/
Ses Nines Negre 2021,"11,50 €",https://www.vinissimus.com/es/vino/ses-nines-negre/
Guspira - Estones de Mishima 2018,"11,40 €",https://www.vinissimus.com/es/cava/guspira-estones-de-mishima/
El Columpio Rosat 2022,"11,80 €",https://www.vinissimus.com/es/vino/el-columpio-rosat/
Rebels de Batea Blanc 2021,"11,40 €",https://www.vinissimus.com/es/vino/rebels-de-batea-blanc/
Sking Or Queen 2021,"11,30 €",https://www.vinissimus.com/es/vino/sking-or-queen/
Barbuntín 2022,"11,30 €",https://www.vinissimus.com/es/vino/barbuntin/
La Mejorada Las Norias 2018,"11,95 €",https://www.vinissimus.com/es/vino/la-mejorada-las-norias/
Montrubí l'Ancestral  Rosé,"13,95 €",https://www.vinissimus.com/es/vino/montrubi-l-ancestral-rose/
Mas D'en Blei PX 2019,"12,25 €",https://www.vinissimus.com/es/vino/mas-d-en-blei-px/
Clot dels Oms Gewürztraminer 2021,"9,70 €",https://www.vinissimus.com/es/vino/clot-dels-oms-gewurztraminer/
Arzuaga Rosae 2022,"11,95 €",https://www.vinissimus.com/es/vino/arzuaga-rosae/
Ercavio Selección Limitada 2015,"12,25 €",https://www.vinissimus.com/es/vino/ercavio-seleccion-limitada/
Perelada Cuvée Rosé Brut 2020,"10,95 €",https://www.vinissimus.com/es/cava/perelada-cuvee-rose-brut/
Raventós d'Alella Pansa Blanca 2022,"9,95 €",https://www.vinissimus.com/es/vino/raventos-d-alella-pansa-blanca/
Mont-Ferrant La Señora Brut Nature,"10,95 €",https://www.vinissimus.com/es/cava/mont-ferrant-la-senora-brut-nature/
Bruberry 2020,"10,95 €",https://www.vinissimus.com/es/vino/bruberry/
Torre La Moreira 2022,"10,95 €",https://www.vinissimus.com/es/vino/torre-la-moreira/
Follas Novas 2021,"10,95 €",https://www.vinissimus.com/es/vino/follas-novas/
Pavina Rosé 2021,"10,85 €",https://www.vinissimus.com/es/vino/pavina-rose/
Clos Montblanc Syrah Únic 2019,"10,85 €",https://www.vinissimus.com/es/vino/clos-montblanc-syrah-unic/
Garnacha de Fuego 2021,"10,85 €",https://www.vinissimus.com/es/vino/garnacha-de-fuego/
Manzanilla Fina La Cigarrera,"11,40 €",https://www.vinissimus.com/es/vino/manzanilla-fina-la-cigarrera/
Portia Crianza 2019,"12,50 €",https://www.vinissimus.com/es/vino/portia-crianza/
Llopart Clos dels Fòssils 2021,"11,95 €",https://www.vinissimus.com/es/vino/llopart-clos-dels-fossils-chardonnay/
Loxarel Brut Nature Reserva Vintage 2020,"10,70 €",https://www.vinissimus.com/es/cava/loxarel-brut-nature-reserva-vintage/
Marqués de Tomares Crianza 2020,"10,70 €",https://www.vinissimus.com/es/vino/marques-de-tomares-crianza/
Altos de Torona Rosal 2022,"10,50 €",https://www.vinissimus.com/es/vino/altos-de-torona-rosal/
L'Obaga Tinto 2020,"10,45 €",https://www.vinissimus.com/es/vino/l-obaga-tinto/
Jané Ventura Negre Selecció 2017,"10,45 €",https://www.vinissimus.com/es/vino/jane-ventura-negre-seleccio/
Azpilicueta Origen 2019,"10,95 €",https://www.vinissimus.com/es/vino/azpilicueta-origen/
A Vaca Cuca 2020,"11,50 €",https://www.vinissimus.com/es/vino/a-vaca-cuca/
Ónra Negre 2017,"11,50 €",https://www.vinissimus.com/es/vino/onra-negre/
Ostatu Crianza 2020,"10,20 €",https://www.vinissimus.com/es/vino/ostatu-crianza/
Lolo 2021,"10,20 €",https://www.vinissimus.com/es/vino/lolo/
González Byass Néctar Pedro Ximénez,"9,95 €",https://www.vinissimus.com/es/vino/gonzalez-byass-nectar-pedro-ximenez/
Lagar d'Amprius Garnacha 2016,"10,95 €",https://www.vinissimus.com/es/vino/lagar-d-amprius-garnacha/
Azpilicueta Crianza 2019,"8,95 €",https://www.vinissimus.com/es/vino/azpilicueta-crianza/
Ferratus AO 2020,"9,95 €",https://www.vinissimus.com/es/vino/ferratus-ao/
Ad Libitum Tempranillo Blanco 2020,"9,95 €",https://www.vinissimus.com/es/vino/ad-libitum-tempranillo-blanco/
Ad Libitum Maturana Tinta 2020,"9,95 €",https://www.vinissimus.com/es/vino/ad-libitum-maturana-tinta/
Joc 9Set2 2019,"9,95 €",https://www.vinissimus.com/es/vino/joc-972/
Mastinell Arte 2018,"19,90 €",https://www.vinissimus.com/es/vino/mas-tinell-arte/
Txakoli Ameztoi 2022,"10,90 €",https://www.vinissimus.com/es/vino/txakoli-ameztoi/
Abadal Blanc 2021,"9,95 €",https://www.vinissimus.com/es/vino/abadal-blanc/
Mont-Ferrant Brut Rosé,"9,95 €",https://www.vinissimus.com/es/cava/mont-ferrant-brut-rose/
12 Lunas Rosado 2020,"9,95 €",https://www.vinissimus.com/es/vino/12-lunas-rosado/
Sumarroca Muscat 2021,"9,95 €",https://www.vinissimus.com/es/vino/sumarroca-muscat/
Deseu 2021,"9,95 €",https://www.vinissimus.com/es/vino/deseu/
Jordi Miró Garnacha Syrah 2021,"8,25 €",https://www.vinissimus.com/es/vino/jordi-miro-garnacha-syrah/
Pardevalles Albarín Blanco 2022,"9,90 €",https://www.vinissimus.com/es/vino/pardevalles-albarin-blanco/
Osborne Oloroso Bailén,"9,90 €",https://www.vinissimus.com/es/vino/osborne-oloroso-bailen/
Noster Inicial 2020,"12,90 €",https://www.vinissimus.com/es/vino/noster-inicial/
Origen Xarel·lo 2021,"10,50 €",https://www.vinissimus.com/es/vino/origen-xarel-lo/
Can Rich Blanco 2021,"9,90 €",https://www.vinissimus.com/es/vino/can-rich-blanco/
González Byass Alfonso Oloroso Seco,"10,50 €",https://www.vinissimus.com/es/vino/gonzalez-byass-alfonso-oloroso-seco/
Solabal Crianza 2019,"9,90 €",https://www.vinissimus.com/es/vino/solabal-crianza/
Almodí 2021,"9,90 €",https://www.vinissimus.com/es/vino/almodi/
Petit Albet Brut 2020,"9,90 €",https://www.vinissimus.com/es/cava/petit-albet-brut/
La Tellería 2021,"10,70 €",https://www.vinissimus.com/es/vino/la-telleria/
Gaba Mencía 2020,"9,90 €",https://www.vinissimus.com/es/vino/gaba-do-xil-mencia/
"Málaga Virgen Pedro Ximénez Reserva de Familia (0,5 L)","9,90 €",https://www.vinissimus.com/es/vino/malaga-virgen-p-x-reserva-de-familia-50cl/
Llavors Blanc 2022,"9,95 €",https://www.vinissimus.com/es/vino/llavors-blanc/
Cillar Tempranillo 2022,"10,90 €",https://www.vinissimus.com/es/vino/cillar-tempranillo/
PradoRey Sr. Niño 2022,"9,75 €",https://www.vinissimus.com/es/vino/pradorey-sr-nino/
Mas Candí Baudili Blanc 2021,"10,15 €",https://www.vinissimus.com/es/vino/mas-candi-baudili-blanc/
Fábregas Moristel 2021,"12,00 €",https://www.vinissimus.com/es/vino/fabregas-moristel/
Plantadeta Blanc 2019,"11,20 €",https://www.vinissimus.com/es/vino/plantadeta-blanc/
Caràcter Empordanés 2019,"9,50 €",https://www.vinissimus.com/es/vino/caracter-empordanes/
Enate Crianza 2018,"9,50 €",https://www.vinissimus.com/es/vino/enate-crianza/
López Cristóbal La Linde Roble 2021,"10,85 €",https://www.vinissimus.com/es/vino/lopez-cristobal-tinto-roble/
Els Vinyerons Lluerna Blanc 2022,"9,40 €",https://www.vinissimus.com/es/vino/els-vinyerons-lluerna-blanc/
Baloiro Blanco 2022,"9,30 €",https://www.vinissimus.com/es/vino/baloiro-blanco/
Condes de Albarei 2022,"10,50 €",https://www.vinissimus.com/es/vino/condes-de-albarei/
Cune Roble Ribera del Duero 2021,"8,55 €",https://www.vinissimus.com/es/vino/cune-roble/
Lustau Fino Jarana,"9,95 €",https://www.vinissimus.com/es/vino/lustau-fino-jarana/
Pavina Tinto 2019,"11,95 €",https://www.vinissimus.com/es/vino/pavina-tinto/
"Málaga Virgen Moscatel Naranja (0,5 L)","9,50 €",https://www.vinissimus.com/es/vino/malaga-virgen-moscatel-naranja-50cl/
Cuscó Berga Brut Reserva Premium,"9,20 €",https://www.vinissimus.com/es/cava/cusco-berga-brut-reserva-premium/
Bestué Finca Rableros 2019,"9,50 €",https://www.vinissimus.com/es/vino/bestue-finca-rableros/
Mas Comtal Rosat de Llàgrima 2022,"8,95 €",https://www.vinissimus.com/es/vino/mas-comtal-rosat-de-llagrima/
Clos del Gos 2021,"10,85 €",https://www.vinissimus.com/es/vino/clos-del-gos/
Hacienda Casa del Valle Syrah 2018,"6,10 €",https://www.vinissimus.com/es/vino/hacienda-casa-del-valle-syrah/
Heus Negre 2021,"8,95 €",https://www.vinissimus.com/es/vino/heus-negre/
Pirineos Gewürztraminer 2022,"8,95 €",https://www.vinissimus.com/es/vino/pirineos-gewurztraminer/
Enrique Mendoza Chardonnay Joven 2022,"8,95 €",https://www.vinissimus.com/es/vino/enrique-mendoza-chardonnay-joven/
Anna de Codorníu Brut Rosé Sleever Print,"9,95 €",https://www.vinissimus.com/es/cava/anna-de-codorniu-brut-rose-sleever-print/
El Tiempo Que Nos Une Monastrell 2021,"10,30 €",https://www.vinissimus.com/es/vino/el-tiempo-que-nos-une/
Vinos del Viento Carignane 2019,"8,95 €",https://www.vinissimus.com/es/vino/vinos-del-viento-carignane/
Perelada Només Garnatxa Negre 2021,"8,95 €",https://www.vinissimus.com/es/vino/perelada-nomes-garnatxa-negre/
Petit Carlania 2021,"9,95 €",https://www.vinissimus.com/es/vino/petit-carlania/
Intramurs de Poblet Negre 2019,"8,95 €",https://www.vinissimus.com/es/vino/intramurs-de-poblet-negre/
Llopart Carmí 2021,"9,95 €",https://www.vinissimus.com/es/vino/llopart-carmi/
Estay 2020,"8,95 €",https://www.vinissimus.com/es/vino/estay/
Hermanos Lurton Sauvignon Blanc 2022,"8,95 €",https://www.vinissimus.com/es/vino/hermanos-lurton-sauvignon-blanc/
El Jardín de la Emperatriz Blanco 2020,"8,80 €",https://www.vinissimus.com/es/vino/el-jardin-de-la-emperatriz-blanco/
Anna de Codorniu Ice Edition,"9,95 €",https://www.vinissimus.com/es/cava/anna-de-codorniu-ice-edition/
Alvear Fino C.B.,"6,75 €",https://www.vinissimus.com/es/vino/alvear-fino-c-b/
Cuscó Berga Cova Gran Xarel·lo 2019,"10,50 €",https://www.vinissimus.com/es/vino/cusco-berga-cova-gran-xarel-lo/
Quinta Sardonia Sardón 2017,"10,45 €",https://www.vinissimus.com/es/vino/quinta-sardonia-sardon/
Plantadeta Criança 2014,"17,65 €",https://www.vinissimus.com/es/vino/plantadeta-crianca/
Herencia Altés Garnatxa Negra 2021,"8,80 €",https://www.vinissimus.com/es/vino/herencia-altes-garnatxa-negra/
Brezo Tinto 2021,"8,80 €",https://www.vinissimus.com/es/vino/brezo-tinto/
El Buscador 2018,"9,10 €",https://www.vinissimus.com/es/vino/el-buscador/
Corral del Obispo 2020,"8,75 €",https://www.vinissimus.com/es/vino/corral-del-obispo/
Pinna Fidelis Roble 2020,"8,55 €",https://www.vinissimus.com/es/vino/pinna-fidelis-roble/
Tobelos Blanco Fermentado en Barrica 2020,"10,25 €",https://www.vinissimus.com/es/vino/tobelos-blanco-fermentado-en-barrica/
Remordimiento 2021,"8,55 €",https://www.vinissimus.com/es/vino/remordimiento/
